ReviewerName,ReviewTitle,Reviews,Rating
Robert Heuston,So glad I updated!,"I asked a question on here… was it necessary to upgrade your equipment or did it upgrade itself. I got some good and bad advice. The answer is..  although your equipment does upgrade its self when needed, like all electronics, there comes a time when you absolutely DO have to purchase upgraded equipment. I had one of the first, if not the first Firesticks. Most everything was buffering to the point that it was impossible to watch, especially the newer streaming apps. Long story short, after trying lots of other things that failed to fix the issue, it turned out to be my old outdated Firestick. I purchased this one, hook up was easy, and like magic… no more issues with streaming at all! No more buffering, no more resetting. WORKS PERFECT AND SOLVED ALL THE PROBLEMS. And, NO, you don’t have to have Alexa unless you want the voice activation feature. I don’t have have and don’t want or need it. Hope this helps.",4
Merrill,Works well,"I bought this to use on my non smart tv in my bedroom.  Set up was easy.  My internet connection can be spotty at times but I've not had any problems streaming my favorite shows.  My remote also controls the volume and power which my cable remote would not do, even after programming it.  Definitely will purchase again for other non smart tvs.",4
Mark R. Wietstock,Excelente servicio de Streaming,Recomendado al 100% para aquellas personas que necesiten una interfaz más amigable para el streaming en casa y como asistente de voz,4
vickie,Very easy to use,Bought this to use on a vacation so I didn’t have to deal with signing into all the apps on the resort tv. It works great. Very easy to set up. Found the Wi-Fi and signed in and away we go.,4
Michaella Jones,You can control tv on same remote now!,I love all the features in this version of an already great streaming device. You can control the volume and on/off on your tv with this one. I really like how good Alexa is on here as well!! 5 Stars!!!,4
Amazon Customer,Really liking the Fire Stick,"The software on the Fire stick is upgrades from what I have on my television. They basically do the same thing but, Fire Stick has internet. Very cool. The Alexa integration is very nice as well. I love being able to speak commands instead of long and drawn out typing on the screen keypad. Mmm, what else can I think of. I don't think the layout is better than previous versions but it's okay. My older system is simpler and easier to navigate. Oh, the internet application is called Silk. I think that about covers it. Lastly is because the software is relatively new it's robust. There's very little lag time and that makes you feel like things are ""as they should be.""I guess that's my review of 🔥 Stick guys. Take it easy and look out for other reviews on other products.",4
Robert G.,Works great!,Easy to install. I even hooked it up to my Roku TV with no problems at all. Stream quality is amazing. Integrated with all my other Alexa items with no problems at all. I have an echo 5 in my home and once I plugged the fire stick I’m and fired it up it was almost as if it was set up for me. I had to do nothing. As soon as I fired the fire stick up there was my name already on the screen already set up with my items and all that. Seamless. Would recommend to everyone.I find the interface to be a little more jumbled up than say the Roku interface. A little busier I think is the right word. So if you’re used to the Roku straightforward and simple interface this may take some getting used to. But completely doable and after awhile you’re scaling through the options with no problem. But it looks cleaner than the Roku’s kind of cartoonish look and backgrounds. I’d say it looks more adult or executive in a sense.Enjoy!,4
Karen Bateman,Es un producto de excelente calidad,"Llegó la envoltura pero no el producto, me sorprende que el repartidor no se percatara de que la funda estuviera abierta y vacía, porque se notaba muy claro la abertura. Gracias amazon por reponer el producto y enviarlo, es perfecto.",4
AmazonShopper,Great price,I’ve had a fire stick for quite a few years and needed a new one this one is much better then the other one I had I can control the power and volume of my tv with this one,4
Dawn,Just chef kisses !,Honestly money spent right . I give this a high review . Everything is so nice and a decent price . Stream all you like and whatever you like. I absolutely love this . There’s nothing bad to say about it . Also way much cheaper than cable . All you need is wifi and normal Amazon account and your set to go. I save a lot of money with this than when I had cable. My whole family can enjoy movie night now . Alexa works amazing .,4
nfc,ng. Speech enabled♥️,Perfect. Speech enabled. I was tired of typing. Great for seniors (which I am) my son did set it up and got me started streaming ♥️,5
Anderson Arguello,Always The Best,Needed an upgrade for my fire stick and this one is perfect! Pairs well and doesn’t lose connection with internet! 10 out of 10 would recommend!,3
Jose Cosme,Easy to install.,I replaced an old original version of the Fire Stick. This model is an improvement. Very easy to install and works well.,4
Merrill,Not sure it’s easy to use than Roku. Could not  connect to my spectrum provider,It was not as easy to navigate as Roku. Couldn’t connect to my spectrum provider. Tried casting and failed. Downloaded a casting app but still failed to connect. I finally gave up and bought a newer version of Roku and I’m much happier with my choice,4
Mark R. Wietstock,"What? Free TV? Yes said fire stick, and it's true!","Easy to connect. Then enjoy hundreds of channels free of cost, and those annoying commercials. Thank you fire stick. You're fabulous.",4
Vance,A nice upgrade,"We have used both Roku and Fire Sticks for our streaming needs for the last few years and I purchased this as an upgrade for our old Fire Stick. The set up was easier than prior sticks and the interface is smoother. I appreciate having TV controls on one remote, especially because I also have a sound bar attached. Strongly recommend over other streaming options.",4
mtt61,Fire Stick,We bought this Fire stick to replace our old one.  The new one is so much better.  My old one didn't have volume control and this one navigates with the greatest of ease.  Would repurchase.,4
Brian Frayne,Great 👍!,"Too bad everything doesn't work as well as these do, I love em! All the free tv you can get and apps, etc for the price can't be beat! Easy to connect to tv and wifi and then start using in just 20 minutes or so! I've got them on 3 tvs and they all work perfectly even when they're all playing at the same time. Great purchase, would buy again and would very much recommend!",4
Robert King,It remembers your internet connection & login credentials for online accounts,"SUGGESTION FOR AMAZON:It would be great if the ""keyboard"" had a button that takes you into a window/screen where you could save your commonly used email addresses.  Not just the existing built-in ""@gmail"" etc.  So that you could store several family/visitor member email addresses that are associated with various Login streaming account.  It sucks having to retype the same email address repeatedly.The volume control overrides our main TV/System converter, which is good.The Netflix & Hulu built-in buttons are very handy.We needed an HDMI hub (4 slots) to make this work with our system.",4
WarHokie,Great option for streaming,Very easy to use and setup. All the apps you would need and more. Also if your tv is mounted on the wall there is an adapter you can use to create more room to the side.,4
Maureen,Great TV Fire Stick 4K,"Easy to use/install new TV Fire Stick to replace older TV Firestick.  Amazon retained a couple of the Apps that were on the old Fire Stick.  It was easy to reinstall to the new stick.  Also, New TV stick was able to sync up with the TV and soundbar.  New remote able to turn on/off TV and control volume on the sound bar.  Alexis working well on the TV.",4
Brant Florea,Best Decision to Ditch Cable Ever!,"was debating on ditching my cable company for a long long time- was a bit nervous that I would loose out on some local stations- but this turned out to be the BEST decision ever to get rid of my cable, that high monthly bill and feel FREE!  was a little intimidated at first as I was new to streaming, but it turned out to be so very easy and the set up was super easy as well. I have had NO PROBLEMS since it arrived on my doorstep- looking to get rid of an extra monthly bill- GET THIS... JUST DO IT! you know you have been waiting for it for a long time.",4
Jeffrey J Graczyk,Replace a Cable Box,I know we are some of the last people with cable but we like it. To save some money we purchased this and put the xfinity stream app on it. Return a box and save some cash.,4
epernas,Love it!,I haven't tried any of the extra features yet. I just love how easy it is to plug in and access all my favorite streaming options. This replaced Direct TV for us and I couldn't be happier.,5
Cindy,Works Great!,I had to get something to work with my older tv that couldn’t get the right apps. This works great to get everything you need and the remote makes it all so much easier. Plus using it with Alexa is a great plus to extend one’s laziness even further down the rabbit hole. But it’s great for those moments for when needed.,3
Merrill,Works really good!!!,This product was so amazing I’ve been using it for about four months now and the quality was great,4
Mark R. Wietstock,Where have you been all this time!,Upgraded to this fire stick and sooo worth it. Works very well and it’s so fast. I wish I would have gotten this sooner.,4
Tigg,We Love Alexa!,We had to get this for our new TV -and the updated remote is much nicer- quicker streaming too,4
Anabel Cardoze,Best streamer available,I have to operate off of Satellite due to location and this devise gives clear unbuffered reception… better than any other service I have.,4
Mary Griffin,Didn't disappoint,This is my 1st fire stick and it did not disappoint at all. The streaming quality is very good.,4
Jeff,Easy installation,Easy to install just plug and used. It's also really nice that they include the battery within the package,4
Amazon Customer,Happy Cable Cutter,My 4K Fire Stick delivers the highest quality image I’ve ever had on my Samsung 4K Smart TV.  With YouTube TV as well as Netflix and Amazon Prime…can’t be beat.  Dump cable and satellites!!,4
Harold Dominguez,Great way to watch TV,Much improved quality over previous model streams better remote adapts easily and it’s a lot cheaper then other devises,4
Rich W,Faster than Roku,"We have the Vizio smart TV and Roku. The firestick is faster and easy to use! Fast download of apps and easy sign ins. The shortcuts on the remote are more what we use, as well.",4
Judy,Worth updating to get this one,"I'm buying these for our other two TVs. I love that I don't need a separate remote to turn off and on or control volume. This moves swiftly to the appropriate app, much faster than my old Fire Stick. The only thing I would like to change is if I could have buttons for the apps I want, so I could exchange the Disney button for a Paramount Plus button.",4
M H.,I like this but i havent used it yet,"I have not used this yet, but I do have a fire stick and I really like it",4
Idan Bianco,Thank you very much the item is working good,I am very satisfied with the item thank you very much everything is working real well thank you,5
Merrill,Streaming is like dreaming,"Easy install, clear picture in minutes, lots of free TV. Everything about the fire tv stick is great.",3
Mark R. Wietstock,Perfect!,I love mine so much I’ve encouraged most of my friends to buy this one too. Easy set up. Easy streaming. Works great.,4
Karla Rieman,A must,"Whether you have a 4K TV or not you should get this model, your eyes will thank you",4
Crunchy Basil,Great version of Fire Stick,"This is the 3rd version of Fire Sticks we've used. Very easy set up and syncing with the TV. Like the additional 4 buttons on the bottom (Prime video, Netflix, Disney + and Hulu)",4
Pope,great product,made my tv into smart tv and so easy to set up and use. would highly recommend.,4
Karen B,Good value,"Easy to use, good visual quality, sound is a bit off but i believe its my tv.",4
Amazon Customer,Solid for streaming services,Very good for all your streaming services in one place plus make any tv a smart tv,4
Terence J Sheets,Easy to install and use,Just so happen that two of my firesticks stopped working or slowed down tremendously. I purchased two of these models and so far so good! I especially love the volume controls on the remote.,4
Steve McGrath,Great price,"Black Friday deal, Fire Stick were 50% off. Thats a great price so I purchased 2.",4
edward gary robinson,"Amazon fire stick is the best, you can watch anything on TV","I like having no cable bill, I can watch anything on TV plus pay per view with Amazon fire stick, what a good product to have its the best thing for you if you now how to use it",4
Paula Carrell,Love it!,I love having this in my bedroom and it was just $25. Great deal!,4
Sherman Geiter,Better than expected,My 2015 LEd tv become smart just one controller for allI love it,4
Merrill,Easy to Set UP,I read many reviews that gave the horror stories of setting this up and I almost didn't purchase it for that reason.  I went out on a limb and bought the Fire Stick.  Keep in mind I do not mess with tech stuff at all because I hate it and struggle with it.  This was easy enough for me to set up on my own.,5
Mark R. Wietstock,This streaming device works great!!,"My older TVs didn’t seem compatible with many new apps so this unit was affordable and compatible with my other Alexa equipment. I don’t use the Alexa capability but the operation is simple and reliable for a huge amount of streaming content. I bought a second unit for the bedroom so we can pause and restart in the other room if needed. As you can see, I highly recommend this equipment and Amazon has great deals on the units.",3
David Braden,Works on older tv,I used it on an older TV that was not a smart TV. Just plugged it into my HDMI and followed on screen directions. It gives a great variety of streamingAnd is extremely easy to set up.,4
Donald Martin,Streaming,Turns any tv with a USB to a smart TV which is awesome.,4
Zac,Great product,Finally upgraded to the new version of the firestick and it is amazing,4
Emmanuel Nai,Works much better than the old firestick.  Love it.,"I use it to stream everything, very simple to set up and pair.",4
Patty,5/5,"Very nice product. I’m a simple gal and only really use my tv for Netflix or Spotify, and since I do not have a smart tv, this fire stick comes in handy! It has so many nice features and is definitely worth it.",4
CT Brother,100% recomendable,"La mejor inversion que uno pueda hacer. Facil de usar, tiene todo lo necesario para no pagar cable.",4
Dave,Fun for me,"Why did I not get this a long time ago?  Lots of free channels.  Some apps do require a subscription.  Better than having to buy a ""package"" of channels and content you'll never watch from the big entertainment companies.  You choose what you enjoy and not required to watch unnecessary.I recommend it!  Have not used Alexa yet.  Alexa is not required to use this entertainment product.",4
David,Easy to set up,I use the firestick on my tv that is older. The quality of the picture is really good. I have been able to download all my channels and be able to find them very easy,4
Mike S,Justo lo que pedi,"La integración con Alexa es perfecta, muy fácil de configura y utilizar",4
K. Vernacchio,Needed one more!,"I already had one firestick that worked great. I purchased another tv so I needed another firestick. I went to the best place I knew I could count  on getting it quickly, in great packaging. I can’t say anything bad about anything I have ordered from Amazon. It is good to get it there on time. If I have any problems they handle it.",4
Merrill,First Experience,First time buying a firestick. I'm enjoying all the features. Great buy.,4
Mark R. Wietstock,NO private Listening Volume controls..,"Ok I bought this Fire TV Stick 4K awhile ago out of curiosity in comparing it to my Roku's.. I did not use it for awhile but lately I have been making myself learn more about it and the differences.. everything has been good until last night.. I use private listening in the evenings both to not disturb others and I have some hearing loss and it is easier for me.. So.. i tried private listening with the Fire Stick and after some searching I got to it and it works fine, except.. Some genius at Amazon, decided there was no need of any volume controls. that is very irritating and is a deal breaker for me and the fire stick.. back to the shelf with it and probably will at some point get given away.  NO VOLUME CONTROLS.. Genius..Ok .. edit part.. I did contact Anazon on the issue when I realized I had 2 months of warranty left..  Amazon was great.... After going through some trouble shooting.. they sent me a new Firestick 4k max and it works great.. Even has volume controlling with the Bluetooth earbuds..  4 stars to 5 stars .. thank you Amazon..",5
David Ficke,Works well,Works like it is supposed to. No problems with setup or use.,3
Amazon Customer,Works!,"Easy to install and improved my streaming - especially  the Hulu app which had a lot of problems with playing back recorded shows. Guess my TV memory wasn't enough?? Anyways, works great now!",4
Sandeep Khamesra,Upgraded,"We already had a firestick, but it was several years old and we had issues with streaming. So I got this upgrade (recommended by my son) and things are much better! Fast shipping too!",4
choochooman,Great device 👍,I had to replace my fire stik this was great 👍,4
Amazon Customer,this replacement to my gen1 fire stick is great. easy integration!,this replacement to my gen1 fire stick is great. easy integration!,4
Jim,Easy Install,It was very easy to install and program to my TV,4
Pravin,Great product but delivered to wrong address,Great product but it was delivered to wrong address wrong building,4
Frank T,Easy,"I’m using it  for the extra tv, not on cable",4
PW,great firestick,its worth getting the better fire stick. It seems to work better.,4
Virat Baurai,Works good,Works good with any tv.  We have 2 of them.,4
Merrill,Works well,Bought this for my husband. He found it easy to use.,4
Mark R. Wietstock,Fabulous!,I don’t know why I waited to get the firestick.  I just got it and set it up in about 15 min! Who needs a SmartTv when you have a firestick! Works great!,4
Amazon Customer,Fire stick,Fire stick shipped fast and easy to set up.No issues,5
Robert M. Jordan,great to stream,had trouble getting it to work and almost returned it but my neighbors came over and got it up and working i  love it now. great to stream on my large tv,3
DaytonaDan,Awesome,Got 2 of these and just bought a third they work perfect. Dont hesitate to buy.,4
vette78,Increíble funcionamiento,"The Fire Stick Tv is amazing, is fast, easy to use, the Alexa integration is great, helps your house to be smart, and controls almost everything with Alexa. I used with a projector and works like a charm.",4
eliot stacy,Very satisfied,"Definitely worth upgrading to this one from older, slower models.",4
Dean Carlson,Works exactly as advertised,Works exactly as expected. Had an older one. Big difference.,4
Bruce L.,Tested Review Vs Google Chrome-It’s on Fire !! stick to it !!!,"Read through this insight and hope it’s helpful guide.Let me start by saying I have few Smart TVs at home and have been using google chrome cast for over 5 years.I landed on fire stick as I have prime account and wanted to test and see how it functionsKey Observations1. Works seamless with Samsung smart tv and LG smart tv2. Alexa voice  on remote in great vs it’s absent on chrome3. You can control tv volume and external sound bar connected to tv through it- can’t do this on chrome4. Processor is fast and smooth user experience5. Value for money, keep an eye on Amazon website as it’s there home product and they run deep discounts on it many timesFinal Verdict - Really satisfied with fire stick and infact have purchased 2 of these now!!Hope this is helpful !",4
Joe,Works great,"Easy set up, worth getting if you don’t want cable!",4
Nick,Cut the cord finally,I wanted to get rid of xfinity. Every other month an increase. So I ordered this for my 4k tv. My family streamed for years so this was so easy. It was faster than the other ones we have. Great picture. Wish I would have done this years ago. I highly recommend this product you won’t be disappointed.,4
terri ward,Works,Amzon fire sticks do what I need them to do at a lower price.,4
Merrill,Second time is a charm,Bought four fire sticks in May 2022. All were working fine .  One fire stick in the family room would go off line without any reason.  Tested one fire stick from another room and it worked thus the reason for this new replacement.  I guess that other fire stick was a lemon.  Hopefully I will not have to replace,4
Mark R. Wietstock,Great for our non-cable TVs,"We don't have cable boxes for all our TVs, but with the Amazon Fire stick we can connect to our cable app and watch cable without the cost of additional boxes.",4
Randygirl,Super easy setup,I've had many different versions of Fire Stick and this one has been the easiest to use. Pairs up with your tv controls extremely fast and way easier than the previous versions.,4
Robert R. Pavese,The best device for my TV,Very easy to install and great picture quality,5
Anthony Greenidge,Great for travel,I spend more than Half the year in a hotel room.  This unit has all my streaming apps with the passwords saved in it.  I just plug it into the tv and sign on to the wifi.  It works well with hotel logins room number etc. it is a great travel device,3
Richard Taylor,El artículo funciona de maravilla,Entrega antes de lo esperado todo súper bien,4
Islander,Easy to use and setup.,A lot of improvements from the previous firesticks.,4
Connie C,Wonderful Device,Super easy to use. Love the design of the remote. Perfect for streaming!,4
Anonymous,Strongly recommend,Wonderful product hands down best fire stick I've owned; will be buying again,4
Adilson Lesme,Fantastic,The fire stick have change my life I don’t like.watching television with commercials,4
Texdance,Love the fire stick!  Works great,Love this product used it for my streaming.,4
Kevin M Lyon,Making old smart TV’s new again,"My TV wouldn’t update apps anymore, it wasn’t as smart as it used to be. So I bought this so I could stream on my 65” Samsung again. It connects to my internet just fine, not glitching, has lots more apps than we’re available through my TV before, and it updates consistently. Basically it will stay as smart as it is suppose to be until Amazon stops updating, or overwhelms the memory space on it with updates. Lol. Then I’ll be back for the new model, so we can do it all over again. Over all works great just as it’s suppose to be. This is my second purchase.",4
Merrill,WONDERFUL,This is a great remote.  Installation in about 3 minutes or less.  The only improvement needed is it has to be made to open easier to install the batteries.  I had to use a sharp object to open it.  I had the same problem years ago with other fire remotes.,4
Mark R. Wietstock,Great experience with Fire TV Stick 4K,I bought it to watch the lord of the rings TV series. It's resolution was very great even with my old TV. The TV Show was really interesting. kkkkk,4
Bob,Enjoying It,"My firestick works great the pictures are defined and clear. I like the fact that the volume and the Hulu, Disney, Netflix and Amazon is right at my fingertips.",4
Lupe,Works great,"Great product, better quality than I expected!",4
VJ,Glad I Upgraded!,I love everything about this fire stick.,5
Diego,GREAT,"Works as you would expect.  Set up super easy, and works well.  I bought 5 of these and each took about 3 minutes to set up.  Great Product",3
Amazon Customer,Good streaming.,I have poor internet service and the fire stick will stream sometimes even when the built in streaming of the TV will not. I have not used the voice recognition or Alexa integration.,4
Captain James B,Great item!,"Never have to worry about taking my tablet to try and hook up with TV when I'm traveling. This firestick is so easy to use, no issues whatsoever.",4
James Vaars,Works well... but,No actual fire comes out of it.Was a little sad about that.But I do enjoy using it for streaming all my favorite shows.Maybe the next model could have actual fire?,4
Michael P. DiSanto,Fire TV is the absolute best streaming device !!,"This is the 5th fire tv device that I have purchased, all work great. I own 3 ROKU devices also, but the fire tv products work the best.",4
Jason Stubbs,Works as Expected,Easy to install and works as expected.,4
stingerdoc,Works well and it was on sale.,Great reception and easy to use.,4
Merrill,Love it,Streams well.  Easy to use.,4
Mark R. Wietstock,Un buen producto ❤️,Es muy bueno gracias por su gran trabajo y productos ❤️,4
Rose,outstanding........,best tv money i ever spent............,4
Deon jackson,one of the best items to add to your travel bag,"bought it because we travel alot, and this is a game changer. love it, easy to use, wonderful addition to the travel bag, dont pass it up",4
Slowdog,Simple to set up,"This 4K Fire stick is a much needed upgrade to the older one We had.  No more buffering, simple to set up, great quality picture and added Netflix , Hulu and Prime Buttons make for an easier, faster fire stick.  A must have for our all streaming household.",4
Amazon Customer,Instant Upgrade from 2 year old model.,"Received it, plugged it in. It updated and once the quick update was done, it was off and running. I have 2 older Firesticks that are considerably slower then this new model.",5
michael c.,Works great!!!,I like the layout of fire tv opposed to any smart tv UI so got fire sticks for all my tvs. Even my projector and portable TV,3
Aaron Michael,Faster than our older non-4K Fire TV Stick,"Even though we were overall pleased with our older Fire TV Stick, it sometimes was frustrating, in that it would stall or freeze. After a stall, the sound would be out of sync. The new 4K has not had any problems yet. (We have had it about a week.)",4
Ted C,Easy to set up,Quick integration. Fast set up. Great features,4
Dan R.,Replaced an older firetv stick,I was watching LOTR on the old version of the fire tv stick and the audio kept getting out of sync. I’m not having that problem with the 4K version. I probably would have stayed on the older one but I love LOTR and couldn’t stand the sync issues.,4
Steve Horton Sr.,Easy to program and use!,I used it in my RV! It’s made my stay while I travel a thousand times better! Especially because I try to stay safe due to Covid and the FLU that’s going around now. I get to watch wonderful movies and series! Thank you Amazon for your amazing Firestick! 👍🏼,4
kashata Johnson,Great quality,"This is my second one. I love the tv controls being added, that’s why I bought a new one. My old one still works fine, just upgraded.",4
Merrill,Highly recommend Fire TV stick,"Love my new firestick.  I turned my older TV into a smart TV.  I can now enjoy Netflix , YouTube and many more apps.",4
Mark R. Wietstock,Good product,Product works well no issues,4
McBee2974,Amazing selection of movies for free!,"The 4k model seemed to improve the quality of picture on my TV, and the selection of movies seems endless! It was easy to install and I've had no problems with it.",4
R. R.,Xxx,Works great easy to use,4
Edusan18,Best purchase,Was easy to put together,4
Alane Mosley,Es un producto excelente de mi parte,La calidad es muy buena para mi función perfecto,4
Charles Burks Jr,This review would have been exactly the OPPOSITE but Amazon came through,"I ordered a 2nd Firestick as we switched to YouTubeTV and the reception was horrible in the Man Cave. When I got it I noticed that the envelope it came in was a bit abused as well ass the box the Firestick came in. Well, I hooked it all up and everything WORKED! Then I went to bed and the next day woke up to find out NOTHING was working!!! So, after screwing around for an hour I googled ""Firestick controller not responding"" and followed the instructions from several sites. I finally just reset the stick to ""factory settings"" and it worked again! YAY! Well, the next day I woke up to find it was worse than before and the remote wouldn't do anything. So, I called AMAZON and they sent me out a replacement the SAME DAY!!! This one arrived with no apparent damage so I hooked it up and got it going. Had to get PRIME / YOUTUBE / YOUTUBETV / NETFLIX / HULU all working from the Firestick remote - and I did!  Having all this and voice recognition from ONE controller was amazing - too good to believe. Well, I went to bed in great trepidation but the next day everything was WORKING!!!!  I can't explain the JOY in my heart that happened after being so freaking MAD the prior one was faulty. I'm 70 and the TV is my main source of life enjoyment and now everything was flowing effortlessly. AMAZON really came through and turned my anger into pure JOY with one controller that does everything. So------- I guess I am writing this to say if you get one that doesn't work CALL AMAZON (the phone number is right on the work order) and they will set you right. I always think it's ME when something goes wrong but in this case it WAS the Stick!",5
Kim,Amazing Product,You can't beat the price point for the quality of the product. I have bought 5 of these. Definitely recommend the firestick with volume control.,3
SXB,So glad I bought this!!,"I loved everything about my firestick. I purchased it last month, liked it so much, I just bought one for my granddaughter. She loves hers",4
Wayde Smith,Love it,Has greatly improved streaming and now I can get shows that only my smart TVs got.  I don't use the Alexa features yet so I can't write a review.,4
Itskim,Easy Peasy,So simple to hook up.  I like having the TV manual buttons in case Alexa has a hard time figuring out what I what,4
Chuck,Worked Great.... pleased with sound quality,"My hearing aids were affordable and I received a discount. They are easy to use and comfortable, with a variable volume setting. My order came quickly and I have been wearing them for a year and half. Still working great and I would purchase again.",4
Merrill,First time using a fire stick I was happy with the first one and I bought another one,I tend to fall asleep with the TV on and when I wake up it's on the screen telling me are you still there I think that's good to have because it automatically shuts off if you don't respond by a certain period of time,4
Mark R. Wietstock,Much Faster,Upgraded to 4k device. I don’t have 4k tv yet but the device is so much faster than my old device. Well worth it.,4
Amazon Customer,Worked perfectly,Just what I needed,4
rey nied,Turns tv into smart tv. Don't have to reboot like the old one,Streaming. Does very well.,4
ML  B.,great,looks good sounds good easy to put together.,4
JP,nice,Replaced older fire stick with this newer one. Solved all my buffering problems. No more lagging videos and mismatched soundtracks. Very snappy  response when streaming content now. Recommended.,4
Ant Banks,It beats the old way altogether!!!!!,"Mainly sports! News, History Channel,And many more",4
A. Burns,Firestick 4k,"We like the clarity of the picture is better than network television.Does buffer quite often, maybe our internet is too slow.Overall it’s a good value for Firestick.",5
Alexander Dean,Just had to replace my old one,I just had to replace my old fire stick as it was about five or six years old. And I love the new features of the new remote!,3
Alan M. Lima,Works Great,"Great purchase! Works very well, very useful.",4
Michael W.,Early Christmas for dad,Early Christmas present for dad who is 81 years old wanted to be able to watch more t v at a lesser price,4
Hunter Nall,Great remote!,Wish I would’ve purchased this one sooner.,4
Merrill,Great product,Love the fire stick...so easy to use.,4
Mark R. Wietstock,Its worth it.,Crazy upgrade for a non smart tv.,4
Amazon Customer,...,Best streaming device.,4
Santana,What more do you need?,Works great. Easy to install apps of needed and has great video quality. Pretty much does everything you would need on your TV,4
Shaun jackson,Great,Works great 👍,4
Nona,Great gadget,I love it,4
Wayne,Remote is RF.,to view streamin,4
Wayne York,Excelente,Muy buen producto,4
Alan L.,Love it,Easy to do,5
Amazon Customer,easy to install. does as expected,streaming prime video,3
ATLSnow,Getting better,It’s definitely getting more advanced. Wish you could program the quick go to buttons. I don’t have subscriptions to all of them.,4
Rynaredd77,Beautiful picture quality,"I love using the voice command on the Utube app, as a professional mechanic we do have time to do all that typing. Lol. I love it",4
Merrill,"Works great, quick shipping",Easy to install,4
Mark R. Wietstock,No set up just put in battery & ready to go.,Streaming is perfect and Alexa is simple to use just push button and tell what you want and Alexa does the rest.,4
Leonardo Arosemena,Perfect to make my Sony Bravia tv (2018 model) into a smart tv!,Love this item!,4
Speebo,Lot's movie's,Quality is great,4
Stealthram,worked right out of the box,worked right out of the box,4
Kerry Jackson,Fácil y rápido de usar,"Excelente, para mi suficiente.",4
Amazon Customer,synched with the prime accounts very quickly.,picked up the prime accounts and the Paramount and other streaming services on setup. Saved a lot of time by not having to do all that again.,4
Andrew N. Kuntemeier,Very pleased with it!,I had no idea that buying a fire stick would be an alternative to turn my TV into a smart TV.,4
Jayne McLaughlin,Good for the price,Pretty good.  It works well with our samsung tv.  I have to figure out how the mic works yet,4
Coleman,Great buy,"Caught it on sale, great buy",5
Marlon Espinoza ,Great way to watch everything,"I’m using 4 of this in my house, 4k version is really good, it’s faster and feels smoother than previous models",3
james ivy,Absolutely love this,We love this!  It has many channels and it allows us to bring the stick with us when we travel to watch our favorite channels.,4
Merrill,I now can watch all my new movies.,Love it.,4
Mark R. Wietstock,Very well,I like,4
Manuel Velasquez,Weeks qell,Works well,4
Chris W.,Great,Just great!,4
JACK MUSTARD,Excelente aparato,Funcionamiento rápido,4
rired0,Best thing I’ve ordered !!! Great quality ans so easy,,4
Amazon Customer,Works as advertised,It’s ok,4
Grandma Sunny,Easy to set up,Light weight,4
Star One,Remote dose not work properly!,Remote dose not work properly!,4
Calvin Moses,Like it much better than Roku,Streams much faster and more stable than other products I have used and I like that it works with Alexa,4
Lindsay N,10/10,,5
Froggybaby,We love it great buy,We love it that we turned our old plasma into a smart tv and it was a great buy,3
Merrill,Great Picture,I like the great 4k picture.  Don't like how Alexa doesn't always understand what it is I want.,4
Mark R. Wietstock,Finally upgraded,I had the 1st generation firestick. This new ine is so mich faster and easy to use. Highly recommend,4
Blair Lightfoot,Streaming,I would like numbers on the remote so I can enter a specific channel rather than have to scroll thru all of them.  Also I would like to just press a button to go back to a previous channel. I use this for streaming,4
MJ Flanagan,Nice Fire Stick,"I had a little problem to set it up, but once this is done, it works real good.",4
Teddy,very user friendly  and effective,Very simple really... added a tv so installed  firestick 4K .  This is a repeat purchase,4
Tonya Barnes,Excellent product! Easy set up! Highly recommend!,,4
dB,Exelente,"Exelente, me gustaría un poco más de velocidad pero por el precio está muy bien, lo recomiendo.",4
Madison Posa,"Like the fire stick options, but initially had a hard time to navigate same","Again, I liked all the options, but had a hard time to navigate same, hopefully something would show to give short cuts",4
Lady Y,Works Great!,Item works like it's supposed to.  Easy to download apps and there is no issue with the stream quality. Great buy.,4
Daren Turner,Simple to install and navigate,Simple to install easy to follow and navigate thru all the option plus all the iptions,4
Johnny,muy bien,me agrado mucho,4
T. kittrell,Real good fast every thank you,Real good fast every thank youI’m real happy with the fire stick square fine thank you,4
Merrill,No problems hooking up to tv!,Love Firestick much better than Roku. Easy to hook up to tv even for someone technically challenged like me. Works great!,5
Mark R. Wietstock,Great addition to an older TV.,Hooked this up to an older TV in a summer home. Direct TV had been in place. Can watch all we want now (including TNF) with great quality. Hookup was very easy. No negatives from me at all for this product.,3
P W.,Fire tv,Really very helpful,4
Mason,Nice!,I really like how responsive the fire stick works. You can easily navigate anywhere very quickly.,4
Charlie,Great deal,Firestick was perfect for what I needed. The reduced price was lower than my local shops.,4
Andres Guachun,Works as Advertised,The Fire Stick was easy to set up and begin using.  Glad I got it.,4
Bb,EZ Setup!!,"Easy, peazy setup!!",4
Jennetta Carter,Life saver,"Turned my non-smart tv into a smart tv. Love it. Lots of apps to choose from. The only thing I don’t love is that the stick needs to be plugged in, which means a cord hanging down from behind the tv.",4
Emily Dortch,Excellent,"This is a great device. I didn’t want to spend a lot on a smart tv and the guy in the store recommended the fire stick. I was using my laptop connected to the tv for the various streaming apps and instead I’m now using this fire stick and a very clever remote, half the size of the previous one. One case of technology really improving our lives.",4
